image,control1,control2,label1,label2,description1,description2,avg,label
image850.jpg,8.0,6.0,8.0,8.7,Loved the alpaca judge.,Cute Alpaca,8.35,1
image688.jpg,7.0,3.0,5.1,5.3,hit-and-run accident,Sidewalk crack face.,5.199999999999999,1
image1571.jpg,6.0,4.0,7.6,4.4,first date,Big lips,6.0,1
image878.jpg,4.0,1.0,1.5,1.5,nothing funny about it,Dog is sad.,1.5,0
image1217.jpg,4.0,5.0,2.7,8.0,water,The expression,5.35,1
image1203.jpg,4.0,7.0,1.0,9.0,This is disturbing,Old people,5.0,1
image1565.jpg,5.0,4.0,4.3,6.2,Buzz cut,No knowledge cutting hair,5.25,1
image887.jpg,3.0,6.0,4.7,6.9,Cat in glasses,Cat wearing glasses.,5.800000000000001,1
image139.jpg,4.0,3.0,7.5,2.1,man made of newspaper,Men reading newspaper.,4.8,0
image893.jpg,5.0,6.0,1.0,8.2,I hate dogs.,Donut glasses on dog.,4.6,0
image663.jpg,3.0,2.0,1.0,6.2,Don't see the humor,Pop up book.,3.6,0
image3.jpg,6.0,8.0,3.1,9.0,He might be stuck,how to get out?,6.05,1
image105.jpg,4.0,2.0,7.7,6.4,Pen dance.,Ballerina drawing tool.,7.050000000000001,1
image111.jpg,3.0,2.0,7.5,1.9,falling here would hurt,Runners look serious.,4.7,0
image677.jpg,4.0,7.0,6.0,7.1,Somewhat funny,Iceberg hitting a ship.,6.55,1
image1029.jpg,4.0,3.0,6.8,7.8,walking under monster,Hunting a giant.,7.3,1
image1015.jpg,1.0,1.0,4.6,2.4,Loving couple,People are climbing.,3.5,0
image1773.jpg,2.0,3.0,1.0,1.6,not funny,Woman is scary.,1.3,0
image1767.jpg,6.0,7.0,8.0,1.6,Help comes from heaven,Bomb hitting a man.,4.8,0
image1001.jpg,5.0,5.0,8.5,8.7,Dog by rope man by mobile,Odd comparison but true,8.6,1
image1798.jpg,1.0,1.0,1.3,1.7,"dude, these ain't mangoes",Image is too dark.,1.5,0
image449.jpg,3.0,4.0,7.1,7.8,God as funny old man,God is confused.,7.449999999999999,1
image307.jpg,2.0,3.0,4.3,2.9,Child playing a game,Boy playing video game.,3.5999999999999996,0
image461.jpg,1.0,7.0,2.8,6.7,Lady laughing,Woman is happy.,4.75,0
image475.jpg,6.0,5.0,10.0,7.8,goat tongue out,Goat wearing glasses.,8.9,1
image313.jpg,6.0,3.0,5.3,6.0,spaced out,Always ready to jump/fall,5.65,1
